18:30:00,84,1108563
18:35:00,75,1108563
18:40:00,67,1108563
18:45:00,84,1108563
18:50:00,77,1108563
18:55:00,84,1108563
19:00:00,56,1108563
14:05:00,10,1100524
14:10:00,14,1100524
14:15:00,19,1100524
14:20:00,17,1100524
14:25:00,20,1100524
14:30:00,19,1100524
14:35:00,17,1100524
14:40:00,17,1100524
14:45:00,20,1100524
14:50:00,8,1100524
14:55:00,14,1100524
15:00:00,11,1100524
15:05:00,9,1100524
15:10:00,11,1100524
15:15:00,17,1100524
15:20:00,8,1100524
15:25:00,4,1100524
15:30:00,9,1100524
15:35:00,8,1100524
15:40:00,11,1100524
15:45:00,4,1100524
15:50:00,8,1100524
15:55:00,10,1100524
16:00:00,9,1100524
16:05:00,14,1100524
16:10:00,6,1100524
16:15:00,9,1100524
16:20:00,9,1100524
16:25:00,6,1100524
16:30:00,11,1100524
16:35:00,17,1100524
16:40:00,13,1100524
16:45:00,12,1100524
16:50:00,9,1100524
16:55:00,12,1100524
17:00:00,10,1100524
17:05:00,15,1100524
17:10:00,15,1100524
17:15:00,20,1100524
17:20:00,20,1100524
17:25:00,14,1100524
17:30:00,17,1100524
17:35:00,10,1100524
17:40:00,18,1100524
17:45:00,13,1100524
17:50:00,22,1100524
17:55:00,17,1100524
18:00:00,27,1100524
18:05:00,23,1100524
18:10:00,24,1100524
18:15:00,21,1100524
18:20:00,18,1100524
18:25:00,25,1100524
18:30:00,15,1100524
18:35:00,17,1100524
18:40:00,14,1100524
18:45:00,20,1100524
18:50:00,20,1100524
18:55:00,15,1100524
19:00:00,27,1100524
14:05:00,149,1121135
14:10:00,172,1121135
14:15:00,160,1121135
14:20:00,193,1121135
14:25:00,220,1121135
14:30:00,210,1121135
14:35:00,218,1121135
14:40:00,211,1121135
14:45:00,258,1121135
14:50:00,292,1121135
14:55:00,277,1121135
15:00:00,290,1121135
15:05:00,291,1121135
15:10:00,303,1121135
15:15:00,306,1121135
15:20:00,311,1121135
15:25:00,301,1121135
15:30:00,325,1121135
15:35:00,317,1121135
15:40:00,334,1121135
15:45:00,295,1121135
15:50:00,262,1121135
15:55:00,298,1121135
16:00:00,294,1121135
16:05:00,300,1121135
16:10:00,271,1121135
16:15:00,292,1121135
