209,15848.5,1644,30.2083333,64.3277158,39.0815201,-77.1713812,14,56,2,27.4334985,11.3383998,3,-1
209,15848.5417,1645,30.5555471,65.2549547,39.0815315,-77.1713799,14,56,2,27.8171656,11.5100124,3,-1
209,15848.5833,1646,30.5555471,66.1951791,39.0815315,-77.1713786,14,56,2,28.2067312,11.686968,3,-1
209,15848.625,1647,30.2083333,67.1485916,39.0815201,-77.1713772,14,56,2,28.6023767,11.8693647,3,-1
209,15848.6667,1648,30.2083333,68.1154011,39.0815125,-77.1713758,14,56,2,29.004284,12.0572212,3,-1
209,15848.7083,1649,30.2083333,69.0958222,39.0815201,-77.1713744,14,56,2,29.4126331,12.2504715,3,-1
209,15848.75,1650,30.5555471,70.0900755,39.0815201,-77.171373,14,56,2,29.8275984,12.44896,3,-1
209,15848.7917,1651,30.2083333,71.098387,39.0814972,-77.1713715,14,56,2,30.2493462,12.6524348,3,-1
209,15848.8333,1652,30.2083333,72.120988,39.0815048,-77.1713701,14,56,2,30.678031,12.8605419,3,-1
209,15848.875,1653,30.2083333,73.1581144,39.0814972,-77.1713686,14,56,2,31.1137916,13.0728199,3,-1
209,15848.9167,1654,30.2083333,74.210006,39.081501,-77.1713671,14,56,2,31.5567481,13.2886947,3,-1
209,15848.9583,1655,30.2083333,75.2769059,39.081501,-77.1713655,14,56,2,32.0069973,13.5074765,3,-1
209,15849,1656,30.2083333,76.3590596,39.0814819,-77.171364,14,56,2,32.4646092,13.7283568,3,-1
209,15849.0417,1657,30.2083333,77.4567137,39.0814896,-77.1713624,14,56,2,32.9296229,13.9504095,3,-1
209,15849.0833,1658,30.2083333,78.5701151,39.0815048,-77.1713608,14,56,2,33.4020426,14.1725924,3,-1
209,15849.125,1659,30.2083333,79.6995096,39.0814896,-77.1713592,14,56,2,33.8818344,14.3937526,3,-1
209,15849.1667,1660,30.2083333,80.8451403,39.0814934,-77.1713575,14,56,2,34.3689222,14.6126346,3,-1
209,15849.2083,1661,30.2083333,82.0072465,39.0814743,-77.1713559,14,56,2,34.8631852,14.8278907,3,-1
209,15849.25,1662,30.2083333,83.1860617,39.0814705,-77.1713542,14,56,2,35.3644551,15.0380955,3,-1
209,15849.2917,1663,30.2083333,84.3818121,39.0814781,-77.1713524,14,56,2,35.8725138,15.2417619,3,-1
209,15849.3333,1664,30.2083333,85.5947152,39.0814781,-77.1713507,14,56,2,36.3870925,15.4373609,3,-1
209,15849.375,1665,30.2083333,86.8249776,39.0814743,-77.1713489,14,56,2,36.9078706,15.6233425,3,-1
209,15849.4167,1666,30.2083333,88.0727934,39.0814705,-77.1713471,14,56,2,37.4344759,15.7981583,3,-1
209,15849.4583,1667,29.8610942,89.3383429,39.0814705,-77.1713453,14,56,2,37.966485,15.9602738,3,-1
209,15849.5,1668,30.2083333,90.6217904,39.0814476,-77.1713435,14,56,2,38.5034258,16.1082237,3,-1
209,15849.5417,1669,30.2083333,91.9232831,39.0814629,-77.1713416,14,56,2,39.0447792,16.2406033,3,-1
209,15849.5833,1670,30.2083333,93.2429492,39.0814476,-77.1713397,14,56,2,39.5899826,16.3560999,3,-1
209,15849.625,1671,30.2083333,94.5808969,39.0814514,-77.1713378,14,56,2,40.1384329,16.4535116,3,-1
209,15849.6667,1672,30.2083333,95.9372133,39.0814552,-77.1713358,14,56,2,40.6894917,16.5317633,3,-1
209,15849.7083,1673,30.2083333,97.311963,39.0814362,-77.1713338,14,56,2,41.2424891,16.5899201,3,-1
209,15849.75,1674,30.2083333,98.7051873,39.08144,-77.1713318,14,56,2,41.796729,16.6271968,3,-1
209,15849.7917,1675,30.2083333,100.116916,39.0814362,-77.1713298,14,56,2,42.3518634,16.6540326,3,-1
209,15849.8333,1676,30.2083333,101.547152,39.0814362,-77.1713277,14,56,2,42.9070719,16.656257,3,-1
209,15849.875,1677,30.2083333,102.99587,39.0814247,-77.1713256,14,56,2,43.4615365,16.6339358,3,-1
209,15849.9167,1678,30.2083333,104.463018,39.0814285,-77.1713235,14,56,2,44.0144447,16.5872483,3,-1
209,15849.9583,1679,30.2083333,105.948518,39.0814209,-77.1713214,14,56,2,44.5649941,16.5164814,3,-1
209,15850,1680,30.2083333,107.452264,39.0814323,-77.1713192,14,56,2,45.1123949,16.4220225,3,-1
209,15850.0417,1681,30.5555471,108.974127,39.0814171,-77.171317,14,56,2,45.6558733,16.3043522,3,-1
209,15850.0833,1682,30.5555471,110.513949,39.0814209,-77.1713148,14,56,2,46.1946745,16.1640362,3,-1
209,15850.125,1683,30.2083333,112.071551,39.0814171,-77.1713126,14,56,2,46.7280651,16.001717,3,-1
209,15850.1667,1684,30.2083333,113.646729,39.0814018,-77.1713103,14,56,2,47.2553352,15.8181056,3,-1
209,15850.2083,1685,30.5555471,115.239256,39.0814095,-77.171308,14,56,2,47.7758024,15.6140159,3,-1
209,15850.25,1686,30.5555471,116.848883,39.0813942,-77.1713057,14,56,2,48.2888108,15.3902517,3,-1
209,15850.2917,1687,30.5555471,118.475341,39.081398,-77.1713033,14,56,2,48.7937338,15.1476887,3,-1
209,15850.3333,1688,30.5555471,120.11834,39.0813942,-77.171301,14,56,2,49.2899752,14.8872419,3,-1
209,15850.375,1689,30.5555471,121.777572,39.0813789,-77.1712986,14,56,2,49.7769705,14.6098599,3,-1
209,15850.4167,1690,30.5555471,123.452712,39.0813904,-77.1712961,14,56,2,50.2541878,14.3165194,3,-1
209,15850.4583,1691,30.5555471,125.143416,39.0813866,-77.1712937,14,56,2,50.7211285,14.008221,3,-1
209,15850.5,1692,30.5555471,126.849327,39.0813828,-77.1712912,14,56,2,51.177328,13.6859852,3,-1
209,15850.5417,1693,30.5555471,128.570072,39.0813751,-77.1712887,14,56,2,51.6223564,13.3508497,3,-1
209,15850.5833,1694,30.9027608,130.305266,39.0813675,-77.1712862,14,56,2,52.0558186,13.0038671,3,-1
209,15850.625,1695,30.5555471,132.054511,39.0813751,-77.1712837,14,56,2,52.4773554,12.6461029,3,-1
209,15850.6667,1696,30.5555471,133.817399,39.0813751,-77.1712812,14,56,2,52.8866432,12.2786347,3,-1
209,15850.7083,1697,30.9027608,135.593513,39.0813522,-77.1712786,14,56,2,53.2833949,11.9025508,3,-1
209,15850.75,1698,30.9027608,137.382425,39.0813446,-77.171276,14,56,2,53.6673599,11.5189498,3,-1
209,15850.7917,1699,30.5555471,139.183702,39.0813599,-77.1712734,14,56,2,54.0383245,11.1289395,3,-1
209,15850.8333,1700,30.5555471,140.996906,39.0813484,-77.1712708,14,56,2,54.3961124,10.7336363,3,-1
209,15850.875,1701,30.5555471,142.821592,39.0813332,-77.1712681,14,56,2,54.7405845,10.3341639,3,-1
209,15850.9167,1702,30.5555471,144.657313,39.0813408,-77.1712655,14,56,2,55.0716396,9.93165212,3,-1
209,15850.9583,1703,30.9027608,146.50362,39.0813217,-77.1712628,14,56,2,55.3892141,9.52723489,3,-1
209,15851,1704,30.9027608,148.360063,39.081337,-77.1712601,14,56,2,55.6932824,9.12204797,3,-1
209,15851.0417,1705,30.5555471,150.22619,39.0813293,-77.1712574,14,56,2,55.9838186,8.7160886,3,-1
209,15851.0833,1706,30.9027608,152.101553,39.0813141,-77.1712547,14,56,2,56.2608835,8.31194541,3,-1
209,15851.125,1707,30.9027608,153.985706,39.0813179,-77.171252,14,56,2,56.524572,7.91065664,3,-1
209,15851.1667,1708,30.5555471,155.878206,39.0813103,-77.1712492,14,56,2,56.7750141,7.51326256,3,-1
209,15851.2083,1709,30.5555471,157.778619,39.0813103,-77.1712465,14,56,2,57.0123741,7.12079872,3,-1
209,15851.25,1710,30.5555471,159.686514,39.0812988,-77.1712437,14,56,2,57.2368504,6.73428902,3,-1
209,15851.2917,1711,30.9027608,161.601469,39.0813026,-77.1712409,14,56,2,57.448675,6.35473864,3,-1
209,15851.3333,1712,30.9027608,163.523073,39.0812988,-77.1712382,14,56,2,57.6481126,5.983127,3,-1
209,15851.375,1713,30.9027608,165.450922,39.0812912,-77.1712354,14,56,2,57.8354593,5.62040098,3,-1
209,15851.4167,1714,30.9027608,167.384623,39.0812798,-77.1712326,14,56,2,58.0110416,5.26746828,3,-1
209,15851.4583,1715,30.9027608,169.323797,39.0812759,-77.1712297,14,56,2,58.1752146,4.9251913,3,-1
209,15851.5,1716,30.5555471,171.268076,39.0812721,-77.1712269,14,56,2,58.3283606,4.59438152,3,-1
209,15851.5417,1717,30.5555471,173.217105,39.0812721,-77.1712241,14,56,2,58.4708871,4.27579434,3,-1
209,15851.5833,1718,30.9027608,175.170546,39.0812645,-77.1712213,14,56,2,58.6032246,3.97012476,3,-1
209,15851.625,1719,30.9027608,177.128074,39.0812645,-77.1712184,14,56,2,58.7258247,3.67800365,3,-1
209,15851.6667,1720,30.9027608,179.089379,39.0812569,-77.1712156,14,56,2,58.8391579,3.39999481,3,-1
209,15851.7083,1721,30.5555471,181.054169,39.0812416,-77.1712127,14,56,2,58.943711,3.13659283,3,-1
209,15851.75,1722,30.9027608,183.022169,39.0812416,-77.1712099,14,56,2,59.039985,2.88822163,3,-1
209,15851.7917,1723,30.9027608,184.993118,39.0812416,-77.171207,14,56,2,59.1284928,2.65523386,3,-1
209,15851.8333,1724,30.5555471,186.966777,39.081234,-77.1712041,14,56,2,59.2097565,2.43791089,3,-1
209,15851.875,1725,30.5555471,188.942921,39.0812225,-77.1712012,14,56,2,59.2843098,2.23659671,3,-1
209,15852.0417,1729,30.5555471,190.921344,39.0812416,-77.1711984,14,56,2,59.3526888,2.05137244,3,-1
209,15852.0833,1730,30.9027608,192.901858,39.0812263,-77.1711955,14,56,2,59.4154333,1.88233233,3,-1
209,15852.125,1731,30.9027608,194.884294,39.0812149,-77.1711926,14,56,2,59.4730837,1.72951352,3,-1
209,15852.1667,1732,30.5555471,196.8685,39.0812149,-77.1711897,14,56,2,59.5261803,1.59289912,3,-1
209,15852.2083,1733,30.5555471,198.854342,39.0812187,-77.1711868,14,56,2,59.575261,1.47242052,3,-1
209,15852.25,1734,30.5555471,200.841704,39.081192,-77.1711839,14,56,2,59.6208598,1.36796186,3,-1
209,15852.2917,1735,30.9027608,202.830488,39.0812073,-77.171181,14,56,2,59.6635052,1.27936467,3,-1
209,15852.3333,1736,30.5555471,204.820612,39.081192,-77.1711781,14,56,2,59.7037197,1.20643276,3,-1
209,15852.375,1737,30.5555471,206.812012,39.0811882,-77.1711752,14,56,2,59.7420176,1.14893714,3,-1
209,15852.4167,1738,30.9027608,208.804642,39.0811844,-77.1711723,14,56,2,59.7789049,1.10662093,3,-1
209,15852.4583,1739,30.9027608,210.798472,39.0811844,-77.1711694,14,56,2,59.8148784,1.07920423,3,-1
